id,person_id,original,japanese
1396,18324,,
1397,72835,,
1398,15710,,
1399,70482,"‘I thought it would,’ said the Cat, and vanished again.",「そうなると思った」と猫は言って、再び姿を消した。
1400,78893,frightened Mouse splashed his way through the neighbouring pool--she,怯えたネズミが近くのプールをばしゃばしゃと進んでいった。
1401,27093,,
1402,78023,"‘You’ll see me there,’ said the Cat, and vanished.",「そこで会おう」と猫は言って、姿を消した。
1403,80252,of the house!’ (Which was very likely true.),家の！」（それはおそらく本当だっただろう。）
1404,85885,"was over, and both the hedgehogs were out of sight: ‘but it doesn’t","終わり、両方のハリネズミは見えなくなった。「でも、"
1405,55468,,
1406,79781,"neck would bend about easily in any direction, like a serpent. She had","首は、蛇のようにどんな方向にも簡単に曲がった。彼女は"
1407,40933,"Wonderland, though she knew she had but to open them again, and all","不思議の国。もう一度目を開ければ、すべてが"
1408,86557,,
1409,97786,Just then she heard something splashing about in the pool a little way,ちょうどその時、彼女は少し離れたプールで何かがはねる音を聞いた。
1410,56564,‘How do you like the Queen?’ said the Cat in a low voice.,「女王はどうだい？」と猫は小声で言った。
1411,59139,"nearly out of sight, he said in a deep voice, ‘What are tarts made of?’","ほとんど見えなくなると、彼は深い声で言った。「タルトは何でできてるんだ？」"
1412,79469,,
1413,82222,"‘I’ve heard something like it,’ said Alice.","「そんなようなことを聞いたことがあるわ」とアリスは言った。"
1414,21772,,
1415,68085,The Hatter shook his head mournfully. ‘Not I!’ he replied. ‘We,帽子屋は悲しそうに首を振った。「私じゃない！」と彼は答えた。「私たちは"
1416,99122,"‘Come, it’s pleased so far,’ thought Alice, and she went on. ‘Would you","「さあ、今のところはうまくいっているわ」とアリスは思い、続けた。「"
1417,85410,Beau--ootiful Soo--oop!,美しのスープ！
1418,56424,,
1419,61039,when I learn music.’,音楽を習うときに。
1420,92900,The Mouse only growled in reply.,ネズミはただうなるだけだった。
1421,24543,,
1422,56788,,
1423,89188,‘important--unimportant--unimportant--important--’ as if he were trying,「重要…重要でない…重要でない…重要…」と、まるで試しているかのように
1424,65822,,
1425,68447,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice","ネズミのようにね。でも、猫はコウモリを食べるのかしら？」ここでアリスは"
1426,28903,cunning,,狡猾な
1427,14354,‘Do you mean that you think you can find out the answer to it?’ said the,「その答えを見つけ出せると思うということかい？」と
1428,60364,"sea, some children digging in the sand with wooden spades, then a row","海、何人かの子供たちが木のシャベルで砂を掘っていた。それから"
1429,66713,"‘Now, I give you fair warning,’ shouted the Queen, stamping on the","「さあ、はっきり警告しておくわ」と女王は叫び、"
1430,45229,"‘That’s different from what I used to say when I was a child,’ said the","「それは私が子供の頃に言っていたこととは違うな」と"
1431,95838,‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say,「全然違う！」と帽子屋は言った。「それならこう言っても同じことだ"
1432,82671,"Alice again, for this time the Mouse was bristling all over, and she","アリスは再び。なぜなら今度はネズミが全身の毛を逆立てていたからだ。そして彼女は"
1433,51892,cunning,,狡猾な
1434,70171,,
1435,38023,,
1436,39828,,
1437,30486,"off, and had just begun to dream that she was walking hand in hand with","眠りにつき、ちょうどダイナと手をつないで歩いている夢を見始めたところだった。"
1438,98289,"‘Idiot!’ said the Queen, tossing her head impatiently; and, turning to","「ばか！」と女王は焦れたように頭を振り、"
1439,47735,,
1440,65478,,
1441,94066,away. ‘You insult me by talking such nonsense!’,去れ。「そんな馬鹿げた話をして、私を侮辱するのか！」
1442,28414,"Duck: ‘it’s generally a frog or a worm. The question is, what did the","アヒル：「たいていはカエルかミミズだ。問題は、"
1443,19968,"Alice, she went on, ‘What’s your name, child?’","アリスに、彼女は続けた。「お嬢ちゃん、名前は何て言うの？」"
1444,71604,"could not stand, and she went round the court and got behind him, and","立つことができず、彼女は法廷を回り、彼の後ろに回り、"
1445,46571,"Then they all crowded round her once more, while the Dodo solemnly","それから彼らは皆、再び彼女の周りに群がった。その間、ドードーは厳かに"
1446,81684,"Alice again, for this time the Mouse was bristling all over, and she","アリスは再び。なぜなら今度はネズミが全身の毛を逆立てていたからだ。そして彼女は"
1447,98789,and,,そして
1448,11414,,
1449,85327,dare say there may be ONE.’,一つくらいはあるかもしれないわ。」
1450,31384,Everybody looked at Alice.,皆がアリスを見た。
1451,87419,‘I didn’t!’ the March Hare interrupted in a great hurry.,「そんなことない！」と三月ウサギは大急ぎで割り込んだ。
1452,81254,Which brought them back again to the beginning of the conversation.,それが彼らを再び会話の冒頭に戻した。
1453,32248,"court,” and I never understood what it meant till now.’","法廷」そして、今までその意味がわからなかった。」"
1454,59335,,
1455,59623,,
1456,86612,"which the wretched Hatter trembled so, that he shook both his shoes off.","哀れな帽子屋はあまりに震えたので、両方の靴を脱ぎ捨ててしまった。"
1457,62913,"Alice waited till the eyes appeared, and then nodded. ‘It’s no use","アリスは目が現れるまで待ってから、うなずいた。「"
1458,81017,"‘Leave off that!’ screamed the Queen. ‘You make me giddy.’ And then,","「やめなさい！」と女王は叫んだ。「めまいがするわ。」そして"
1459,54784,"of killing somebody, so managed to put it into one of the cupboards as","誰かを殺してしまうので、なんとか食器棚の一つに入れた。"
1460,48063,"King put on his spectacles and looked anxiously round, to make out who","王は眼鏡をかけ、不安そうに周りを見回し、誰が"
1461,64633,that she looked down into its face in some alarm. This time there could,彼女は驚いてその顔を覗き込んだ。今度は
1462,54426,"by another footman in livery, with a round face, and large eyes like a","別の制服を着た従卒が、丸い顔と、"
1463,99208,"with hearts. Next came the guests, mostly Kings and Queens, and among","ハートで。次に客たちが、ほとんどが王様と女王様、そしてその中に"
1464,18485,,
1465,51559,cupboards and book-shelves; here and there she saw maps and pictures,食器棚や本棚。あちこちに地図や絵があった。
1466,84531,"way?’, holding her hand on the top of her head to feel which way it was","道？」と、彼女は頭のてっぺんに手を当て、それがどちらの"
1467,87106,"and the whole party at once crowded round her, calling out in a confused","そして一行はすぐに彼女の周りに群がり、混乱した声で叫んだ。"
1468,19162,The Hatter opened his eyes very wide on hearing this; but all he SAID,,帽子屋はこれを聞いて目を大きく見開いたが、彼が言ったのは
1469,74638,"it out into the open air. ‘IF I don’t take this child away with me,’","それを外の空気にさらした。「もし私がこの子を連れて行かなければ」"
1470,94904,,
1471,34066,‘Mary Ann! Mary Ann!’ said the voice. ‘Fetch me my gloves this moment!’,「メアリー・アン！メアリー・アン！」と声がした。「今すぐ私の手袋を持ってきて！」
1472,44397,* * * * * * *,* * * * * *
1473,86467,,
1474,49418,,
1475,80531,"Beautiful, beautiful Soup!’",美しい、美しいスープ！
1476,52696,,
1477,65911,"‘But I don’t want to go among mad people,’ Alice remarked.","「でも、狂った人たちの中には行きたくないわ」とアリスは言った。"
1478,19640,,
1479,39513,,
1480,90097,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.","片膝をついた。「私は貧しい男です、陛下」と彼は始めた。"
1481,81607,,
1482,80099,"but, alas! the little door was shut again, and the little golden key was","しかし、ああ！その小さなドアはまた閉まっていて、小さな金の鍵は"
1483,55627,felt that it would be quite absurd for her to carry it further.,彼女がそれをさらに運ぶのは全く馬鹿げていると感じた。
1484,63184,This did not seem to encourage the witness at all: he kept shifting,これは証人を全く勇気づけるものではなかった。彼は動き続けた。
1485,57202,"them even when they hit her; and the baby was howling so much already,","彼女に当たっても、それらを。そして赤ん坊はすでにとても大声で泣いていたので"
1486,57110,,
1487,97156,,
1488,19426,,
1489,94909,"little histories about children who had got burnt, and eaten up by wild","火傷をしたり、野生動物に食べられたりした子供たちの小さな物語"
1490,41895,"Trims his belt and his buttons, and turns out his toes.’","ベルトとボタンを整え、つま先を外に向ける。」"
1491,44944,"half to itself, half to Alice.",半分は独り言、半分はアリスに。
1492,64135,itself upright as it spoke (it was exactly three inches high).,それが話すとき、まっすぐに体を起こした（それはちょうど3インチの高さだった）。
1493,37216,,
1494,12754,obliged to write with one finger for the rest of the day; and this was,その日は残りの時間、指一本で書くことを余儀なくされた。そしてこれは
1495,68301,it suddenly appeared again.,それは突然再び現れた。
1496,70309,and sometimes she scolded herself so severely as to bring tears into,そして時には、涙を流すほど厳しく自分を叱った。
1497,92758,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.","「時間がなかったんだ」とグリフォンは言った。「でも、古典の先生のところへは行ったよ。"
1498,14114,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,","トカゲの石筆、そして抑えられたモルモットたちの窒息。"
1499,19442,‘You are not attending!’ said the Mouse to Alice severely. ‘What are you,「聞いていない！」とネズミはアリスに厳しく言った。「何を"
1500,36196,,
1501,57120,whiskers!’,ヒゲが！
1502,31826,Who for such dainties would not stoop?,誰がそんなご馳走のために身をかがめないだろうか？
1503,99236,,
1504,70988,stays the same year for such a long time together.’,長い間ずっと同じ年に留まっている。」
1505,45757,,
1506,63654,,
1507,46112,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they","「陛下」とジャックは言った。「私が書いたのではありません。そして彼らは"
1508,77117,"‘Exactly so,’ said the Hatter: ‘as the things get used up.’","「その通り」と帽子屋は言った。「物がなくなっていくにつれてね。」"
1509,42846,And concluded the banquet--],そして宴会を終えた…］
1510,42738,‘We must burn the house down!’ said the Rabbit’s voice; and Alice called,「家を焼き払わなければ！」とウサギの声がした。そしてアリスは呼んだ。
1511,35729,"slate with one finger, as he found it made no mark; but he now hastily","指一本で石板に、何の跡もつかないとわかったからだ。しかし、彼は今、急いで"
1512,22730,memorandum of the fact.,その事実の覚書。
1513,49992,,
1514,80508,"‘That’s the reason they’re called lessons,’ the Gryphon remarked:","「それが授業（lessons）と呼ばれる理由さ」とグリフォンは言った。"
1515,17662,"‘Beautiful Soup! Who cares for fish,","「美味しいスープ！魚なんて誰が気にする？"
1516,11697,she waited patiently.,彼女は辛抱強く待った。
1517,75958,"Here one of the guinea-pigs cheered, and was immediately suppressed by","ここでモルモットの一匹が歓声を上げ、すぐに"
1518,41326,"go on. ‘And so these three little sisters--they were learning to draw,","続けた。「そして、この三人の小さな姉妹は…絵を習っていたんだ"
1519,90161,,
1520,44549,"you’re changed, do you?’",変わったと思う？」
1521,31296,their mouths--and they’re all over crumbs.’,彼らの口…そしてパンくずだらけだ。
1522,10233,Turn that Dormouse out of court! Suppress him! Pinch him! Off with his,あのヤマネを法廷から追い出せ！抑えつけろ！つねれ！首をはねろ！
1523,35380,only too glad to do so.,喜んでそうした。
1524,90072,"Alice said nothing; she had sat down with her face in her hands,","アリスは何も言わなかった。彼女は顔を両手で覆って座り込んでいた。"
1525,21858,,
1526,75711,,
1527,76332,lefthand bit.,左側のかけら。
1528,40093,By this time she had found her way into a tidy little room with a table,この時までに、彼女はテーブルのあるこぎれいな小部屋にたどり着いていた。
1529,48956,"‘That would be grand, certainly,’ said Alice thoughtfully: ‘but then--I","「それは確かに素晴らしいでしょうね」とアリスは考え深げに言った。「でも、それなら…私は"
1530,34149,"‘That’s enough about lessons,’ the Gryphon interrupted in a very decided","「授業の話はもうたくさんだ」とグリフォンはきっぱりとした口調で割り込んだ。"
1531,41809,"and made believe to worry it; then Alice dodged behind a great thistle,","そしてそれを心配するふりをした。それからアリスは大きなアザミの後ろにかわした。"
1532,29160,"‘It is a very good height indeed!’ said the Caterpillar angrily, rearing","「実に良い高さだ！」と芋虫は怒って、"
1533,64490,"moment that it was looking for the fan and the pair of white kid gloves,","それが扇子と白い子ヤギ革の手袋を探している瞬間"
1534,24667,"that she did not dare to laugh; and, as she could not think of anything","笑う勇気がなく、また、何も思いつかなかったので"
1535,44615,silent.,静かに。
1536,38833,Lory.,ヒインコ。
1537,61012,"with one eye; ‘I seem to see some meaning in them, after all. “--SAID","片目で。「結局、それらに何か意味があるように思える。『…言った"
1538,70830,,
1539,93678,"‘They told me you had been to her,","「あなたが彼女のところへ行ったと聞きました"
1540,51097,"‘And be quick about it,’ added the Hatter, ‘or you’ll be asleep again","「そして、急いでやれ」と帽子屋は付け加えた。「さもないと、また眠ってしまうぞ"
1541,11404,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good","一同に向かって、「皆を許す」と言った。「さあ、それは良い"
1542,31150,,
1543,71625,MORE than nothing.’,何もないよりはマシだ。」
1544,62774,,
1545,41067,‘It’s the Cheshire Cat: now I shall have somebody to talk to.’,「チェシャ猫だわ。これで話し相手ができたわ。」
1546,63261,tittered audibly.,くすくすと笑った。
1547,42907,"‘Did you say pig, or fig?’ said the Cat.","「豚って言った？それともイチジク？」と猫は言った。"
1548,70955,I wonder if I’ve been changed in the night? Let me think: was I the,夜のうちに変わってしまったのかしら？考えてみよう。私は
1549,23530,"‘Come, that finished the guinea-pigs!’ thought Alice. ‘Now we shall get","「さあ、これでモルモットは終わりだ！」とアリスは思った。「これで"
1550,82795,"On this the White Rabbit blew three blasts on the trumpet, and then","これに対し、白ウサギはトランペットを三度吹き鳴らし、それから"
1551,42690,you know--’,知ってるだろ…
1552,32696,"she felt a little nervous about this; ‘for it might end, you know,’ said","彼女はこれについて少し神経質になった。「だって、それは終わるかもしれないでしょ」と"
1553,42670,,
1554,24241,(In which the cook and the baby joined):--,(コックと赤ん坊も加わって)：
1555,93643,Beau--ootiful Soo--oop!,美しのスープ！
1556,30182,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt","真ん中に。アリスは不安そうに目をそれに釘付けにした。なぜなら、"
1557,73104,,
1558,70992,‘ARE you to get in at all?’ said the Footman. ‘That’s the first,,「そもそも入るおつもりですか？」と従卒は言った。「それが最初の"
1559,83937,the works!’ he added looking angrily at the March Hare.,「全部だ！」と彼は三月ウサギを怒って見ながら付け加えた。
1560,71902,what they’re about!’,彼らが何について話しているか！
1561,28398,,
1562,29003,"little cakes as they lay on the floor, and a bright idea came into her","床に落ちている小さなケーキ、そして彼女に名案が浮かんだ。"
1563,22011,,
1564,27594,"that dark hall, and wander about among those beds of bright flowers and","あの暗いホールで、輝く花壇や"
1565,86262,"There ought to be a book written about me, that there ought! And when I","私について書かれた本があるべきだ、本当に！そして私が"
1566,33551,,
1567,59321,"of swimming about here, O Mouse!’ (Alice thought this must be the right","ここで泳いでいるのよ、おお、ネズミよ！」（アリスはこれが正しい"
1568,33614,little thing grunted in reply (it had left off sneezing by this time).,その小さな生き物は（この時までにくしゃみをやめていた）返事としてブーブー言った。
1569,12190,"There was a dead silence instantly, and Alice thought to herself, ‘I","即座に静寂が訪れ、アリスは心の中で思った。「私"
1570,70640,don’t want YOU with us!”’,私たちと一緒にあなたはいらない！」
1571,92462,"that the meeting adjourn, for the immediate adoption of more energetic","会議を延期し、より精力的な"
1572,72076,"see: four times five is twelve, and four times six is thirteen, and","見て。4×5は12、4×6は13、そして"
1573,86176,"Turtle, and to hear his history. I must go back and see after some","カメ、そして彼の身の上話を聞くために。私は戻っていくつか"
1574,48966,,
1575,21741,"people began running about in all directions, tumbling up against each","人々はあらゆる方向に走り回り、お互いにぶつかり合った。"
1576,47319,"the question, and they repeated their arguments to her, though, as they","質問、そして彼らは彼女に自分たちの主張を繰り返した。もっとも、彼らが"
1577,91638,"remark, with variations. ‘I shall sit here,’ he said, ‘on and off, for","言葉を、変化をつけて。「私はここに座る」と彼は言った。「断続的に"
1578,31140,"Would not, could not, would not, could not, could not join the dance.","踊りには加わらない、加われない、加わらない、加われない、加われない。"
1579,60236,"‘You MUST remember,’ remarked the King, ‘or I’ll have you executed.’","「思い出さねばならん」と王は言った。「さもなければお前を処刑するぞ。」"
1580,22247,,
1581,28283,"The Queen had only one way of settling all difficulties, great or small.","女王には、大小を問わずあらゆる困難を解決する方法が一つしかなかった。"
1582,98009,"tell you just now what the moral of that is, but I shall remember it in","今すぐその教訓を教えてあげることはできないけど、"
1583,62987,"she felt a little nervous about this; ‘for it might end, you know,’ said","彼女はこれについて少し神経質になった。「だって、それは終わるかもしれないでしょ」と"
1584,90862,"over all the children she knew that were of the same age as herself, to","彼女が知っている自分と同じ年齢の子供たち全員を"
1585,98422,"said Alice, seriously, ‘I’ll have nothing more to do with you. Mind","アリスは真剣に言った。「あなたとはもう関わらないわ。気をつけて"
1586,37535,"Alice felt that this could not be denied, so she tried another question.","アリスはこれが否定できないと感じ、別の質問を試みた。"
1587,61368,"Alice did not dare to disobey, though she felt sure it would all come","アリスは逆らう勇気がなかったが、すべてが"
1588,35466,"but, alas! the little door was shut again, and the little golden key was","しかし、ああ！その小さなドアはまた閉まっていて、小さな金の鍵は"
1589,31913,corners: next the ten courtiers; these were ornamented all over with,角：次に10人の廷臣たち。彼らは全身を"
1590,54625,MORE than nothing.’,何もないよりはマシだ。」
1591,10713,"saw the White Rabbit. She was a little nervous about it just at first,","白ウサギを見た。彼女は最初は少し緊張した。"
1592,55943,,
1593,43009,There was certainly too much of it in the air. Even the Duchess,,空気中には確かにそれが多すぎた。公爵夫人でさえ
1594,37751,see if she could have been changed for any of them.,彼女がその誰かと入れ替わった可能性があるかどうか見てみた。
1595,22749,,
1596,68708,on. Her listeners were perfectly quiet till she got to the part about,続けた。彼女の聞き手たちは、彼女が
1597,59901,,
1598,30080,"‘I see!’ said the Queen, who had meanwhile been examining the roses.","「なるほど！」と女王は言った。その間、彼女はバラを調べていた。"
1599,56991,sat down and cried.,座り込んで泣いた。
1600,74663,,
1601,19164,CHAPTER XI. Who Stole the Tarts?,第11章 誰がタルトを盗んだのか？
1602,44660,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of","「本当にしませんわ！」とアリスは、"
1603,16455,"and the whole party at once crowded round her, calling out in a confused","そして一行はすぐに彼女の周りに群がり、混乱した声で叫んだ。"
1604,23135,"‘Have some wine,’ the March Hare said in an encouraging tone.","「ワインはいかが」と三月ウサギは励ますような口調で言った。"
1605,50548,"filled the air, mixed up with the distant sobs of the miserable Mock","空気を満たし、哀れな代用"
1606,13468,,
1607,56067,"Alice was very glad to find her in such a pleasant temper, and thought","アリスは彼女がそんなに機嫌が良いのを見てとても嬉しく、そして思った。"
1608,66325,"your pocket?’ he went on, turning to Alice.",「あなたのポケットに？」と彼はアリスの方を向いて続けた。
1609,15475,"‘What did they draw?’ said Alice, quite forgetting her promise.","「何を描いたの？」とアリスは約束をすっかり忘れて言った。"
1610,16100,"Knave of Hearts, who only bowed and smiled in reply.",ハートのジャックは、ただお辞儀をして微笑んで答えただけだった。
1611,65268,"‘There’s certainly too much pepper in that soup!’ Alice said to herself,","「このスープ、確かにコショウが多すぎるわ！」アリスは独り言を言った。"
1612,50248,"and she grew no larger: still it was very uncomfortable, and, as there","そして彼女はそれ以上大きくならなかった。それでも、それは非常に不快で、"
1613,82357,"hot day made her feel very sleepy and stupid), whether the pleasure","暑い日で、彼女はとても眠くてぼんやりしていた）、"
1614,25678,"righthand bit again, and did not venture to go near the house till she","再び右側のかけらを、そして彼女が"
1615,99095,,
1616,58898,"question, you know.’",質問だよ。」
1617,78037,there was silence for some minutes.,数分間、沈黙があった。
1618,67207,,
1619,89458,"of such a rule at processions; ‘and besides, what would be the use of","行列でのそんな規則の。「それに、"
1620,33357,invent something!’,何かを発明しろ！
1621,42391,,
1622,31578,,
1623,11092,She said the last word with such sudden violence that Alice quite,彼女は最後の言葉をあまりに突然激しく言ったので、アリスは全く
1624,17628,"hot day made her feel very sleepy and stupid), whether the pleasure","暑い日で、彼女はとても眠くてぼんやりしていた）、"
1625,58273,"seemed to be no chance of this, so she began looking at everything about","その見込みはないようだったので、彼女は周りのものすべてを見始めた。"
1626,50529,"‘All right,’ said the Cat; and this time it vanished quite slowly,","「わかった」と猫は言った。そして今度は、それはゆっくりと消えた。"
1627,19233,"it into his cup of tea, and looked at it again: but he could think of","それを自分のティーカップに入れ、再びそれを見た。しかし、彼は"
1628,88867,"the royal children, and everybody else.",王室の子供たち、そして他の皆。
1629,27756,"not look at all comfortable, and it was certainly not becoming.",全く快適そうには見えず、確かに似合っていなかった。
1630,91614,sea. The master was an old Turtle--we used to call him Tortoise--’,海。先生は年老いたカメだった…私たちは彼をトータスと呼んでいた…"
1631,41383,"off, and had just begun to dream that she was walking hand in hand with","眠りにつき、ちょうどダイナと手をつないで歩いている夢を見始めたところだった。"
1632,73236,"living would be like, but it puzzled her too much, so she went on: ‘But","生活がどんなものか、しかしそれは彼女をあまりに混乱させたので、彼女は続けた。「でも"
1633,69699,"cause,",原因
1634,71236,"‘It’s the thing Mock Turtle Soup is made from,’ said the Queen.","「代用ウミガメスープはこれから作られるのよ」と女王は言った。"
1635,51845,Pray how did you manage to do it?’,一体どうやってそれをやったのですか？
1636,89752,business of MINE.’,私の知ったことか。」
1637,81181,,
1638,12509,,
1639,44873,"Soup of the evening, beautiful Soup!",夕べのスープ、美しいスープ！
1640,45633,"‘I beg your pardon!’ said the Mouse, frowning, but very politely: ‘Did","「失礼！」とネズミは眉をひそめながらも、とても丁寧に言った。「"
1641,11376,‘you shouldn’t have put it in with the bread-knife.’,「パン切りナイフで入れるべきじゃなかったな。」
1642,87281,"‘I’m glad I’ve seen that done,’ thought Alice. ‘I’ve so often read","「それが見られて嬉しいわ」とアリスは思った。「私はよく"
1643,74445,"‘Of the mushroom,’ said the Caterpillar, just as if she had asked it","「キノコのだ」と芋虫は、まるで彼女がそれを"
1644,25743,,
1645,73400,"to himself in an undertone,",小声で独り言を言った。
1646,70366,offended!’,怒らせて！
1647,90831,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice","「ああ、歌を、もし代用ウミガメがよろしければ」とアリスは"
1648,40422,"a Lory and an Eaglet, and several other curious creatures. Alice led the","ヒインコと子ワシ、そしていくつかの他の奇妙な生き物たち。アリスは"
1649,79610,The chief difficulty Alice found at first was in managing her flamingo:,アリスが最初に見つけた主な困難は、彼女のフラミンゴを扱うことだった。
1650,26744,,
1651,37312,,
1652,85139,"presented the thimble, saying ‘We beg your acceptance of this elegant","指ぬきを差し出し、「この優雅な"
1653,73070,"‘That I can’t remember,’ said the Hatter.","「それは思い出せない」と帽子屋は言った。"
1654,78437,Though they were mine before.,それらは以前は私のものだったのに。
1655,19292,"‘Their heads are gone, if it please your Majesty!’ the soldiers shouted","「彼らの首はなくなりました、陛下！」と兵士たちは叫んだ。"
1656,33414,some time without interrupting it.,それを中断することなくしばらく。
1657,82406,You’re mad.’,お前は狂っている。
1658,75230,Just then she heard something splashing about in the pool a little way,ちょうどその時、彼女は少し離れたプールで何かがはねる音を聞いた。
1659,23573,"age, there was no more to be said.",年齢、これ以上言うことはなかった。
1660,17617,"his eyes. He looked at Alice, and tried to speak, but for a minute or","彼の目。彼はアリスを見て、話そうとしたが、一分か"
1661,94300,"Why, I do it again and again.’",なぜって、何度も何度もやるからさ。
1662,48318,cupboards and book-shelves; here and there she saw maps and pictures,食器棚や本棚。あちこちに地図や絵があった。
1663,97525,‘How do you know I’m mad?’ said Alice.,「どうして私が狂ってるってわかるの？」とアリスは言った。
1664,78319,"stingy about it, you know--’","けちけちしないわよ…」"
1665,28360,"for apples, yer honour!’",「リンゴのために、旦那様！」"
1666,84048,,
1667,56694,serpents! There’s no pleasing them!’,ヘビめ！奴らを喜ばせることはできない！
1668,82300,"she looked up, but it was all dark overhead; before her was another","彼女が見上げると、頭上は真っ暗だった。彼女の前には別の"
1669,17086,"it was in March.’ As she said this, she looked up, and there was the Cat","三月だったわ」こう言いながら、彼女は見上げると、そこには猫が"
1670,63273,"‘What IS a Caucus-race?’ said Alice; not that she wanted much to know,","「コーカス・レースって何？」とアリスは言った。彼女はあまり知りたかったわけではないが"
1671,34986,"lonely and low-spirited. In a little while, however, she again heard","寂しくて落ち込んでいた。しかし、しばらくすると、彼女は再び"
1672,96084,,
1673,28289,"tone. ‘Nobody seems to like her, down here, and I’m sure she’s the best","口調。「ここじゃ誰も彼女を好きじゃないみたい。でも、彼女が一番の"
1674,67693,,
1675,36559,"‘--and just take his head off outside,’ the Queen added to one of the","「——そして、外で彼の首をはねてしまいなさい」と女王は役人の一人に付け加えた。"
1676,38065,"‘Then it wasn’t very civil of you to offer it,’ said Alice angrily.","「それなら、それを勧めるなんて失礼だわ」とアリスは怒って言った。"
1677,96200,"the Conqueror, whose cause was favoured by the pope, was soon submitted","征服王、その大義は教皇に支持され、すぐに"
1678,97973,,
1679,18151,bore it as well as she could.,彼女はできる限りそれに耐えた。
1680,66551,,
1681,77288,"filled the air, mixed up with the distant sobs of the miserable Mock","空気を満たし、哀れな代用"
1682,37601,,
1683,34378,the temper of your flamingo. Shall I try the experiment?’,あなたのフラミンゴの機嫌。実験してみましょうか？
1684,89998,,
1685,59120,,
1686,69199,could.,できた。
1687,66354,"beasts and other unpleasant things, all because they WOULD not remember","獣やその他の不快なものたち、すべては彼らが"
1688,95569,everything that Alice said; ‘there’s a large mustard-mine near here. And,アリスが言ったことすべて。「この近くに大きなマスタード鉱山があるんだ。そして"
1689,47368,,
1690,19832,"kind of thing never happened, and now here I am in the middle of one!",こんなことは決して起こらなかったのに、今、私はその真っ只中にいる！
1691,29170,"‘Begin at the beginning,’ the King said gravely, ‘and go on till you","「始めから始めよ」と王は厳かに言った。「そして、"
1692,71394,"‘And now which is which?’ she said to herself, and nibbled a little of","「それで、どっちがどっち？」と彼女は独り言を言い、少し"
1693,86438,Fainting in Coils.’,とぐろを巻いて気絶。
1694,13682,"‘I never thought about it,’ said Alice. ‘Why?’","「考えたこともありませんでした」とアリスは言った。「どうして？」"
1695,45939,vanishing so suddenly: you make one quite giddy.’,急に消えるなんて。めまいがするわ。」
1696,75436,"It did so indeed, and much sooner than she had expected: before she had","確かにそうだった。そして、彼女が予想していたよりもずっと早く。彼女が"
1697,35910,‘Speak English!’ said the Eaglet. ‘I don’t know the meaning of half,「英語を話せ！」と子ワシは言った。「半分も意味がわからん"
1698,95145,"cushion, resting their elbows on it, and talking over its head. ‘Very","クッションに肘を置き、その頭越しに話していた。「とても"
1699,22376,"like a Jack-in-the-box, and up I goes like a sky-rocket!’","びっくり箱のように、そして私はロケットのように飛び上がる！」"
1700,84111,"on, as she heard the Queen’s voice in the distance, screaming with","彼女が遠くで女王の金切り声を聞いたとき、"
1701,74886,,
1702,41345,"The miserable Hatter dropped his teacup and bread-and-butter, and went","哀れな帽子屋はティーカップとバター付きパンを落とし、"
1703,50709,,
1704,74218,denial; We,否定。我々は
1705,71160,"arms, took the hookah out of its mouth again, and said, ‘So you think","腕を組み、再び口から水煙管を外し、言った。「それで、君は"
1706,51249,,
1707,70415,,
1708,11231,‘You are not attending!’ said the Mouse to Alice severely. ‘What are you,「聞いていない！」とネズミはアリスに厳しく言った。「何を"
1709,36549,"‘No, they’re not,’ said the White Rabbit, ‘and that’s the queerest thing","「いいえ、違います」と白ウサギは言った。「そして、それが一番奇妙なことです"
1710,85431,"nearer, Alice could hear him sighing as if his heart would break. She","近づくと、アリスは彼が胸が張り裂けそうなほどため息をついているのが聞こえた。彼女は"
1711,57064,can’t prove I did: there’s no name signed at the end.’,私がやったとは証明できない。最後に署名がないからだ。」
1712,91600,"‘And now which is which?’ she said to herself, and nibbled a little of","「それで、どっちがどっち？」と彼女は独り言を言い、少し"
1713,93805,"like a Jack-in-the-box, and up I goes like a sky-rocket!’","びっくり箱のように、そして私はロケットのように飛び上がる！」"
1714,61878,,
1715,92493,"of tiny white kid gloves: she took up the fan and a pair of the gloves,","小さな白い子ヤギ革の手袋の。彼女は扇子と手袋を一組手に取った。"
1716,13514,"‘What did they draw?’ said Alice, quite forgetting her promise.","「何を描いたの？」とアリスは約束をすっかり忘れて言った。"
1717,13820,"Alice went timidly up to the door, and knocked.","アリスはおずおずとドアに近づき、ノックした。"
1718,51351,"There seemed to be no use in waiting by the little door, so she went","小さなドアのそばで待っていても無駄なようだったので、彼女は"
1719,73497,she was talking. ‘How CAN I have done that?’ she thought. ‘I must,彼女は話していた。「どうしてそんなことができたのかしら？」と彼女は思った。「私は"
